FID	IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	
NA20797	NA20797	-0.1399822	-0.2160321	0.1172262	0.07619958	-0.002495378	-0.004935812	-0.007975777	-0.0001585466	0.007094929	-0.004173103	NA20797:NA20797
NA20798	NA20798	-0.1392866	-0.2240207	0.1147182	0.07835256	0.001936316	0.001961935	0.0002003856	-0.003274076	0.003416739	-0.001897539	NA20798:NA20798
NA20799	NA20799	-0.1430514	-0.2235199	0.1183092	0.08603889	-0.00183086	0.006242188	0.001624583	0.004443036	-0.007479249	-0.0007086056	NA20799:NA20799
NA20800	NA20800	-0.1461852	-0.2232471	0.1171117	0.08007863	-0.01151367	-0.0008289928	0.001537465	0.003990888	-0.002244704	-0.001668409	NA20800:NA20800
NA20801	NA20801	-0.1386841	-0.2273582	0.1139342	0.08427253	0.003920212	-0.005218894	-0.009349825	-0.003000177	-0.007679155	0.01190239	NA20801:NA20801
NA20802	NA20802	-0.147399	-0.2138163	0.1213398	0.08346078	0.001462222	0.006230409	0.001321933	0.01016725	0.008047447	-0.002281306	NA20802:NA20802
NA20803	NA20803	-0.1445567	-0.2270436	0.1124621	0.08004721	-0.002251751	-0.0004848282	0.001895987	-0.001830305	-0.007070473	-0.004240184	NA20803:NA20803
NA20804	NA20804	-0.1425983	-0.220089	0.1145123	0.0823083	0.004391917	-0.0004035125	0.002950832	0.003864612	0.004214214	-0.003098354	NA20804:NA20804
NA20805	NA20805	-0.149756	-0.2204493	0.1189517	0.088462	-0.00108944	0.01010941	-0.002884918	0.001555702	-0.002771258	0.007307595	NA20805:NA20805
NA20806	NA20806	-0.1487222	-0.2236646	0.1173091	0.08012901	0.003215784	-0.0001114257	-0.003208036	-0.004693852	-0.0008739272	0.0003374185	NA20806:NA20806
NA20807	NA20807	-0.1425416	-0.2207419	0.1237959	0.07852999	-0.003323543	0.001095166	-0.00311357	-0.001761977	0.01322359	0.005104855	NA20807:NA20807
NA20808	NA20808	-0.1426034	-0.2166434	0.1163114	0.08155956	0.001490159	-0.002598265	-0.002187712	-0.001843585	-0.002659089	0.001750785	NA20808:NA20808
NA20809	NA20809	-0.1494948	-0.2176926	0.1248201	0.07920707	0.001222736	-0.004946692	-0.006996684	0.001488166	-0.008719049	-0.001557591	NA20809:NA20809
NA20810	NA20810	-0.1484574	-0.2234146	0.1122331	0.07518777	0.001903993	0.001412632	-0.007138717	0.002163214	1.461526e-05	-0.0002120149	NA20810:NA20810
NA20811	NA20811	-0.1443454	-0.2175951	0.1110817	0.07504335	-0.007638718	-0.005247862	-0.009463369	0.005495971	-0.0003095179	0.009135678	NA20811:NA20811
NA20812	NA20812	-0.1383872	-0.2225422	0.1169421	0.08278983	0.001582166	0.001399195	0.004419866	0.0006638109	-0.01403715	0.008822544	NA20812:NA20812
NA20813	NA20813	-0.1411819	-0.2235476	0.1155195	0.07236223	-0.002612854	0.002803765	-0.004197382	0.007378611	0.002484067	0.002591362	NA20813:NA20813
NA20814	NA20814	-0.1462137	-0.2188383	0.11871	0.07795461	0.002334566	0.003438172	0.00261139	-0.0008638884	-0.004721765	0.009691202	NA20814:NA20814
NA20815	NA20815	-0.1433044	-0.2195408	0.1160234	0.08445023	0.0004068364	0.003435858	-0.003289917	0.005086168	-0.008108103	0.0003810449	NA20815:NA20815
NA20818	NA20818	-0.1409486	-0.224273	0.1203012	0.07569428	0.0002913661	0.001316371	-7.131417e-05	0.005071347	-0.005102821	0.003782994	NA20818:NA20818
NA20819	NA20819	-0.1393114	-0.2219903	0.1200716	0.07067233	0.000719507	0.006461831	-0.001834805	0.004052283	-0.0006492874	0.01250531	NA20819:NA20819
NA20821	NA20821	-0.1369693	-0.2208794	0.111439	0.07493463	-0.003763884	0.00660715	0.00169354	0.005341519	-0.009366466	0.007602866	NA20821:NA20821
NA20822	NA20822	-0.1466338	-0.2163221	0.1137221	0.08155001	0.003790422	-0.008735625	-0.0003282054	0.003933919	-0.001363602	0.005966388	NA20822:NA20822
NA20826	NA20826	-0.150032	-0.2271782	0.1206453	0.07059331	0.0003094864	0.005788221	-0.008758231	-0.001032849	-0.003710996	-0.001633176	NA20826:NA20826
NA20827	NA20827	-0.1412128	-0.2207872	0.1193126	0.0785312	0.004058217	-0.003331244	-0.0001013633	0.003157376	0.005354035	0.002514694	NA20827:NA20827
NA20828	NA20828	-0.1486004	-0.2222316	0.116154	0.07462722	0.000198992	-0.005510711	0.001502918	-0.01141674	0.0008255318	0.001219622	NA20828:NA20828
NA20832	NA20832	-0.1434997	-0.2201543	0.114618	0.076135	-0.003597082	-0.002377188	-0.009162141	0.006219488	0.00298663	0.008334379	NA20832:NA20832
NA20861	NA20861	-0.08154427	-0.1016211	0.09235785	-0.2231176	0.009871535	0.003593316	0.005367243	-0.01306637	0.002476047	-0.005877099	NA20861:NA20861
NA20863	NA20863	-0.09029757	-0.1031591	0.09353679	-0.2193473	0.009289512	0.000509086	-4.407015e-05	-0.01062923	0.001505897	6.05297e-05	NA20863:NA20863
NA20868	NA20868	-0.08355131	-0.0979016	0.08860556	-0.2249618	0.01370452	0.0003634462	0.001696424	-0.02536177	-0.0003072425	-0.002839756	NA20868:NA20868
NA20875	NA20875	-0.08760351	-0.1022716	0.0956664	-0.2264249	0.01191023	-0.002499803	0.0008337965	-0.006054472	0.002046118	-0.00541476	NA20875:NA20875
NA20877	NA20877	-0.09179936	-0.1018257	0.09367231	-0.2157839	0.01189645	0.0008564564	-0.003861913	-0.006039474	0.009701485	-0.01082138	NA20877:NA20877
NA20884	NA20884	-0.08413345	-0.0959486	0.08943344	-0.2202103	0.007942183	0.003229122	-0.003272289	-0.01077751	0.00502912	-0.009333504	NA20884:NA20884
NA20896	NA20896	-0.08647877	-0.09487121	0.08983997	-0.2256057	0.01138243	0.006371575	0.006385834	-0.002048018	-0.006801918	-0.01585871	NA20896:NA20896
NA20902	NA20902	-0.0869677	-0.1025148	0.09108776	-0.2238439	0.01089868	0.002222623	0.007564779	-0.005672078	0.005593138	0.002693899	NA20902:NA20902
NA21090	NA21090	-0.08845045	-0.09700026	0.08823759	-0.2312081	0.01074569	0.006459486	0.001545383	-0.02104026	0.01234705	-0.0005527064	NA21090:NA21090
NA21102	NA21102	-0.08165767	-0.1054977	0.09184429	-0.2225904	0.006562168	0.002339709	-0.002723978	-0.01214629	0.008534649	-0.003523841	NA21102:NA21102
NA21104	NA21104	-0.08648363	-0.101515	0.09002889	-0.2125095	0.01806753	-0.006413533	-0.001242332	-0.003279024	-0.002769854	-0.01278245	NA21104:NA21104
NA21106	NA21106	-0.08047209	-0.09797914	0.09100965	-0.2162898	0.01095004	0.007139667	-0.003154369	-0.01504866	-0.008844405	0.001110328	NA21106:NA21106
NA21109	NA21109	-0.08922647	-0.101305	0.09079615	-0.2149343	0.01432057	0.006548102	0.002627936	-0.01491834	-0.000303251	4.627396e-05	NA21109:NA21109
NA21118	NA21118	-0.08495424	-0.100858	0.09638684	-0.216288	-0.004798603	0.005450346	0.003008608	-0.01559626	0.0001718839	0.003751896	NA21118:NA21118
NA21119	NA21119	-0.0889493	-0.1008303	0.097091	-0.2165011	0.006007914	-0.001353613	0.005804171	-0.01304025	0.004629979	-0.006303903	NA21119:NA21119
NA21123	NA21123	-0.08820195	-0.1049437	0.09159756	-0.2114979	0.01251483	-0.00272021	0.004075194	-0.01112897	-0.00211349	-0.001836395	NA21123:NA21123
NA21128	NA21128	-0.08865564	-0.103951	0.09188033	-0.2180527	0.002702167	0.01080723	0.006604389	-0.006017935	0.0002716727	-0.006530878	NA21128:NA21128
NA21141	NA21141	-0.08161318	-0.1047995	0.09282304	-0.2229637	0.001331371	0.0008736403	-0.0006628336	-0.007229398	-0.007836075	-0.006117209	NA21141:NA21141
NAJ001_NAJ001	NAJ001_NAJ001	0.2066953	-0.1266814	-0.2520985	-0.001955581	-0.008897848	-0.002749594	0.03559248	-0.002598355	0.006956907	-0.0008487117	AMR
NAJ004_NAJ004	NAJ004_NAJ004	0.1989899	-0.120927	-0.2438599	0.002634513	-0.005536889	-0.004271702	0.04188751	0.007172942	0.004237522	0.00195554	AMR
NAJ005_NAJ005	NAJ005_NAJ005	0.2068359	-0.1255742	-0.243885	-0.001842906	-0.005895521	-0.007062089	0.0529367	0.00216081	0.00718033	0.004676355	AMR
NAJ006_NAJ006	NAJ006_NAJ006	0.2099594	-0.1251079	-0.254899	-0.004342726	-0.001931423	-0.006516162	0.06052425	0.007147174	0.01327821	-5.858662e-05	AMR
NAJ007_NAJ007	NAJ007_NAJ007	0.2206896	-0.1197911	-0.2649829	-0.0004644622	-0.003326186	-0.004562676	0.04891317	0.002915632	-0.002107138	0.009588552	AMR
NAJ009_NAJ009	NAJ009_NAJ009	0.1958176	-0.1268942	-0.2508857	-0.003770092	-0.007926979	-0.006339356	0.0415532	0.0008524928	0.002368359	-0.003347876	AMR
NAJ010_NAJ010	NAJ010_NAJ010	0.1842245	-0.1210627	-0.2335154	0.001420871	-6.082741e-05	-0.01262864	0.046998	0.0007929084	0.01264074	-0.002923448	AMR
NAJ011_NAJ011	NAJ011_NAJ011	0.1917824	-0.1281066	-0.2452141	-0.0002283517	-0.00734963	-0.008539362	0.04807729	0.002229585	0.0002724086	0.005646066	AMR
NAJ013_NAJ013	NAJ013_NAJ013	0.2024377	-0.1232985	-0.2464566	-0.0004026254	-0.005353258	-0.006827384	0.04973852	0.0123167	-0.01065395	0.009325149	AMR
NAJ015_NAJ015	NAJ015_NAJ015	0.2055878	-0.1242208	-0.2499165	0.001084492	-0.004601713	-0.006750597	0.04236252	-0.001468945	-0.005107216	-0.0007263412	AMR
NAJ016_NAJ016	NAJ016_NAJ016	0.2065702	-0.1168868	-0.2543494	-0.004577455	-0.001407512	-0.009157948	0.04602248	-0.002989368	0.01272397	-0.004759865	AMR
NAJ018_NAJ018	NAJ018_NAJ018	0.1983983	-0.1242956	-0.240399	-0.005125623	-0.002891162	-0.0009598926	0.0320717	-0.004366619	0.005989546	0.003655523	AMR
NAJ019_NAJ019	NAJ019_NAJ019	0.1988246	-0.1294448	-0.2505049	-0.004556039	-0.005029625	-0.005042068	0.05574045	0.004357264	0.007027172	0.0005063439	AMR
NXP003_NXP003	NXP003_NXP003	0.2115301	-0.1293288	-0.2580142	-0.005567351	-0.003838579	0.004797174	0.01174042	0.0004524619	0.005389443	-0.004222972	AMR
NXP004_NXP004	NXP004_NXP004	0.1858961	-0.1336576	-0.2333993	0.004412466	-0.001233073	-0.008867632	0.008448555	0.001951624	-0.0003720954	-0.003849107	AMR
NXP007_NXP007	NXP007_NXP007	0.2215049	-0.1246326	-0.2569557	-0.002543967	0.003233871	-0.002600561	0.01095904	0.0001504278	0.01220848	-0.007220913	AMR
NXP015_NXP015	NXP015_NXP015	0.2016874	-0.1244545	-0.2447339	0.003948051	-0.001943269	0.006484518	0.01338038	-0.001412333	-6.209493e-05	-0.004216042	AMR
NXP016_NXP016	NXP016_NXP016	0.2080191	-0.1316692	-0.2562193	-0.005914161	-0.006771898	-0.0009528879	0.001967791	-0.0008735925	0.00378011	0.004132214	AMR
NXP017_NXP017	NXP017_NXP017	0.2115977	-0.1313583	-0.2591101	-0.001049479	-0.002487034	-0.01015164	0.009770474	-0.00800699	0.01211784	-0.004668379	AMR
NXP019_NXP019	NXP019_NXP019	0.216108	-0.1282242	-0.2621906	-0.002807558	-0.01059597	0.0003836725	0.0241987	0.002112257	0.004235646	-0.002493701	AMR
PUR001_PUR001	PUR001_PUR001	0.2006215	-0.1271602	-0.2469548	-0.002228633	0.0006467832	-0.009364256	0.05033875	-0.008070431	-0.007296903	-0.002366701	AMR
PUR003_PUR003	PUR003_PUR003	0.1909026	-0.132275	-0.2490136	-0.0006235637	-0.0002098601	-0.004008588	0.04783617	-0.005432884	0.002506269	0.003176195	AMR
PUR004_PUR004	PUR004_PUR004	0.1919354	-0.1344274	-0.238882	0.004433114	-0.01098578	-0.01816416	0.05004884	-0.002414873	0.005829881	-0.001483941	AMR
PUR005_PUR005	PUR005_PUR005	0.1947721	-0.1304188	-0.2391691	0.003031341	-0.008137486	-0.006192164	0.03578373	0.0046606	-0.008608312	-0.001147894	AMR
PUR007_PUR007	PUR007_PUR007	0.1887235	-0.1273273	-0.2333924	0.002721413	0.006075843	-0.004316466	0.03512666	-0.001553529	0.001663792	0.001491885	AMR
PUR008_PUR008	PUR008_PUR008	0.1922731	-0.1264258	-0.2511546	0.0003335812	-0.002542309	-0.008622418	0.0491271	-0.001479967	-0.008829923	0.003295093	AMR
PUR009_PUR009	PUR009_PUR009	0.2135657	-0.1281215	-0.2542935	-0.003366694	-0.001092509	-0.001624237	0.04170899	9.546278e-05	-0.005210771	-0.007850553	AMR
PUR010_PUR010	PUR010_PUR010	0.1948953	-0.1294207	-0.23662	-0.0003682425	-0.003404711	0.003847403	0.04044678	0.0004110752	0.008249329	-0.0066994	AMR
PUR011_PUR011	PUR011_PUR011	0.1927723	-0.1331189	-0.2405541	-0.006401261	-0.002949056	0.005142725	0.03730887	0.0001676726	0.004547203	0.001132285	AMR
PUR016_PUR016	PUR016_PUR016	0.1896497	-0.1319402	-0.2396488	0.00103825	-0.009815619	-0.01264643	0.04357264	-0.005203789	-0.002142802	-0.002159904	AMR
PUR017_PUR017	PUR017_PUR017	0.1980853	-0.1319337	-0.2449852	-0.00328475	-0.01034965	-0.007294089	0.0370243	-0.001972388	0.003635788	0.005203622	AMR
PUR018_PUR018	PUR018_PUR018	0.1871907	-0.123169	-0.246112	-0.001585856	-0.00453253	-0.005210079	0.030297	-0.002832358	-0.009385863	-0.006276839	AMR
PUR019_PUR019	PUR019_PUR019	0.195476	-0.1369172	-0.2344103	0.002664384	-0.004728203	0.002215329	0.03803956	0.008134029	-0.002045883	-0.01101076	AMR
PUR020_PUR020	PUR020_PUR020	0.1924404	-0.1280518	-0.2456916	-0.0023625	-0.001027506	-0.004284256	0.04230743	0.003562951	-0.009207831	-0.001506769	AMR
PUR021_PUR021	PUR021_PUR021	0.1911379	-0.1283506	-0.2385406	0.0003167582	-0.007821916	-0.00682832	0.05259938	-0.0004518585	0.00231086	-0.001578609	AMR
PUR022_PUR022	PUR022_PUR022	0.1895736	-0.1295424	-0.2352113	0.002598381	-0.01018896	-0.01083064	0.0397385	0.005141895	0.009953147	-0.01106812	AMR
PUR023_PUR023	PUR023_PUR023	0.1972356	-0.1314213	-0.2445913	-0.002016607	-0.005169432	-0.001233655	0.04232878	7.844632e-06	-0.003331325	-0.002215228	AMR
TAR002_TAR002	TAR002_TAR002	0.2206474	-0.1147147	-0.2608879	-0.01638795	0.001656898	-0.01530475	0.1557795	0.0001066663	0.003910635	0.01382986	AMR
TAR003_TAR003	TAR003_TAR003	0.2061535	-0.1236758	-0.2466035	-0.005444963	0.0005680559	-0.01633177	0.1341703	0.006168996	-0.009327147	0.007674583	AMR
TAR004_TAR004	TAR004_TAR004	0.2258107	-0.1232299	-0.262706	-0.009520915	-0.007971088	-0.01521947	0.1476807	0.00285842	0.001478568	0.01358846	AMR
TAR005_TAR005	TAR005_TAR005	0.2236262	-0.1144754	-0.2630211	-0.0125886	-0.001912014	-0.008530358	0.1441593	0.001969348	-0.01557692	0.01607326	AMR
TAR006_TAR006	TAR006_TAR006	0.1874928	-0.1301213	-0.2306389	0.002549623	-1.873879e-05	-0.01397633	0.1354061	0.002222468	-0.008385634	0.0161601	AMR
TAR007_TAR007	TAR007_TAR007	0.2164404	-0.119033	-0.2575441	-0.004268969	-0.003871519	-0.009601176	0.1618246	0.007423159	-0.01911917	0.01845507	AMR
TAR009_TAR009	TAR009_TAR009	0.2099069	-0.1251865	-0.2522918	-0.006939654	-0.005875836	-0.01060334	0.1310296	0.0113851	-0.00713583	0.007963705	AMR
TAR011_TAR011	TAR011_TAR011	0.2111673	-0.1213302	-0.2532428	-0.01149623	-0.002954317	-0.01616226	0.1443335	0.005799161	-0.0157571	0.01220261	AMR
TAR012_TAR012	TAR012_TAR012	0.2033804	-0.1222614	-0.2428728	-0.0003234258	0.001810693	-0.009524116	0.1398405	0.007785358	0.001083316	0.007937576	AMR
TAR013_TAR013	TAR013_TAR013	0.2254372	-0.1198596	-0.259663	-0.01268795	-0.006498974	-0.01566739	0.1603038	0.007108955	-0.01770295	0.01277065	AMR
TAR014_TAR014	TAR014_TAR014	0.2142536	-0.1219672	-0.2608153	-0.01000607	0.004656052	-0.01337313	0.1572657	0.005125195	-0.003854371	0.01139072	AMR
TAR015_TAR015	TAR015_TAR015	0.1928728	-0.1257148	-0.2339353	-0.002825054	-0.003082268	-0.007708908	0.1269986	0.005305013	0.002472059	0.01713573	AMR
TAR016_TAR016	TAR016_TAR016	0.2144603	-0.1180755	-0.2501803	-0.007673812	0.001546947	-0.01537215	0.1439415	0.007586726	-0.006450652	0.01683824	AMR
TAR018_TAR018	TAR018_TAR018	0.2119282	-0.1207173	-0.2558204	-0.01027514	0.006641366	-0.008601342	0.1373784	0.0004901671	-0.01388768	0.008716292	AMR
TAR021_TAR021	TAR021_TAR021	0.2172721	-0.1135573	-0.2580543	-0.01158783	-0.004732114	-0.009335515	0.1629584	0.005327482	-0.004713394	0.02589555	AMR
TAR022_TAR022	TAR022_TAR022	0.217688	-0.1217278	-0.2589299	-0.004766076	0.003664893	-0.01461741	0.1442906	0.01371023	-0.004177673	0.007348956	AMR
TAR023_TAR023	TAR023_TAR023	0.196977	-0.1126882	-0.2412733	-0.000125712	0.003287373	-0.01694232	0.1079201	0.005825168	0.001686843	0.009068441	AMR
TAR024_TAR024	TAR024_TAR024	0.2259498	-0.1190483	-0.259969	-0.004189764	-0.000844557	-0.01437361	0.161195	0.006252805	0.0008034553	0.01703376	AMR
TEP10000_TEP101700	TEP10000_TEP101700	0.2108342	-0.128906	-0.2578145	-0.003705884	-0.004085698	-0.00808456	0.1052457	0.003996569	-0.006024659	0.01190095	AMR
TEP10000_TEP102700	TEP10000_TEP102700	0.2225244	-0.1191622	-0.2644288	-0.004896951	-0.004731977	-0.007168218	0.1084445	0.002757133	-0.01526579	0.003017722	AMR
TEP10003_TEP101703	TEP10003_TEP101703	0.2149498	-0.1274294	-0.2620009	-0.001492178	0.001642379	-0.008490797	0.1064515	-0.00330111	-0.001100256	0.009002571	AMR
TEP10003_TEP102703	TEP10003_TEP102703	0.1920226	-0.1259901	-0.2324845	0.006573953	-0.003973075	-0.01673664	0.1046777	0.008312437	-0.002408178	0.008817034	AMR
TEP10005_TEP102705	TEP10005_TEP102705	0.2158858	-0.118822	-0.2636211	-0.007046568	-0.003981463	-0.001288182	0.1044488	0.00379335	-0.01379807	0.0122912	AMR
TEP10009_TEP101709	TEP10009_TEP101709	0.1897543	-0.1237912	-0.2448851	-0.005362905	-0.008158212	-0.01950223	0.1183021	0.005696464	-0.006444307	0.005074281	AMR
TEP10009_TEP102709	TEP10009_TEP102709	0.2145505	-0.127309	-0.2556966	-0.01093474	-0.009625292	-0.01293176	0.1186516	0.01145476	-0.003364849	0.008158466	AMR
TEP10018_TEP102718	TEP10018_TEP102718	0.1858491	-0.1265211	-0.2359839	0.008923155	-0.009602512	-0.006311584	0.1193984	-0.0005924238	-0.0104367	0.009107045	AMR
TEP10023_TEP102723	TEP10023_TEP102723	0.2101033	-0.1261288	-0.2596671	-0.00412622	-0.00336166	-0.005979851	0.1280316	0.008198415	-0.01213523	0.009588246	AMR
TEP10026_TEP102726	TEP10026_TEP102726	0.2228677	-0.1226525	-0.271129	-0.003642593	-0.0007003426	-0.0120849	0.1271398	0.006182569	-0.006350799	0.01146977	AMR
TEP10027_TEP101727	TEP10027_TEP101727	0.2162009	-0.1263457	-0.2604373	-0.001952379	-0.009582946	-0.01358445	0.11504	0.01176371	-0.001538228	0.0102185	AMR
TEP10027_TEP102727	TEP10027_TEP102727	0.1933425	-0.1288948	-0.235819	0.0001466166	-0.004063097	-0.01398791	0.1204311	-0.007734825	-0.01157856	0.01803756	AMR
TEP10028_TEP101728	TEP10028_TEP101728	0.2214794	-0.1230941	-0.2658872	-0.006379617	-0.01295677	-0.02443349	0.1193793	-0.002408384	-0.01104189	0.006854218	AMR
TEP10028_TEP102728	TEP10028_TEP102728	0.2120468	-0.1223152	-0.2567515	-0.00321017	-0.005050951	-0.0175954	0.1201272	0.007521791	-0.006180456	0.01446063	AMR
TEP10030_TEP101730	TEP10030_TEP101730	0.2079921	-0.1312412	-0.2577495	-0.003317835	0.0003322505	-0.01190085	0.1080761	0.003562981	-0.01230799	0.01219818	AMR
TEP10030_TEP102730	TEP10030_TEP102730	0.203416	-0.1256361	-0.2491037	-0.003222161	-0.008487074	-0.0101067	0.1254093	-0.001923039	-0.006863244	0.01637222	AMR
TEP10038_TEP102738	TEP10038_TEP102738	0.2174467	-0.1275226	-0.2634902	-0.00621759	-0.00729264	-0.01518273	0.1236623	0.005205107	-0.006830839	0.01268831	AMR
TEP10039_TEP101739	TEP10039_TEP101739	0.1898519	-0.1278369	-0.2383302	0.0002825494	-0.003647707	-0.01241785	0.1268384	0.005003801	-0.002414028	0.008417666	AMR
TEP10039_TEP102739	TEP10039_TEP102739	0.2054201	-0.1249182	-0.2547257	-0.008002555	-0.0009442472	-0.00423341	0.1230629	0.00308881	-0.002482927	0.00948084	AMR
TEP10040_TEP101740	TEP10040_TEP101740	0.2277387	-0.1212121	-0.2624651	-0.005612151	-0.003345208	-0.01382898	0.1075178	0.008422092	-0.01058835	0.007022505	AMR
TEP10040_TEP102740	TEP10040_TEP102740	0.2211798	-0.1224455	-0.2621947	-0.009441656	-0.00591114	-0.01304016	0.1319502	0.008170234	-0.008665988	0.006331439	AMR
TEP10098_TEP101798	TEP10098_TEP101798	0.2181279	-0.1237762	-0.2700395	-0.004645426	-0.005730939	-0.01140494	0.119286	0.006197813	-0.0119609	0.006245698	AMR
TEP10099_TEP101799	TEP10099_TEP101799	0.207163	-0.1279519	-0.252226	0.0001534963	-0.001286553	-0.01854464	0.1264355	-0.0002811394	-0.006095233	0.0006398395	AMR
TOJ001_TOJ001	TOJ001_TOJ001	0.2123397	-0.121869	-0.2651638	5.53587e-05	-0.006221741	0.01623448	-0.2069607	0.01454658	0.220916	-0.02772611	AMR
TOJ002_TOJ002	TOJ002_TOJ002	0.21462	-0.1251869	-0.2696191	-0.0001886599	-0.01256891	0.02013668	-0.2409385	0.008833307	0.2614355	-0.032042	AMR
TOJ003_TOJ003	TOJ003_TOJ003	0.2090563	-0.1274256	-0.2614014	0.006094379	-0.01031921	0.02696306	-0.2493519	0.0111793	0.2694261	-0.03257034	AMR
TOJ004_TOJ004	TOJ004_TOJ004	0.2172735	-0.1257671	-0.2664156	0.003640113	-0.004823025	0.02263259	-0.2518249	0.006269794	0.2932088	-0.03579326	AMR
TOJ005_TOJ005	TOJ005_TOJ005	0.21573	-0.123705	-0.2685308	0.002878072	-0.004344919	0.02508388	-0.226039	0.004152503	0.2523042	-0.03356878	AMR
TOJ006_TOJ006	TOJ006_TOJ006	0.2128342	-0.1281176	-0.2578581	0.0003835607	-0.009630853	0.01084852	-0.2019008	0.01048036	0.2296645	-0.02588516	AMR
TOJ007_TOJ007	TOJ007_TOJ007	0.2167562	-0.1311415	-0.2679743	0.00187215	-0.01431287	0.01311238	-0.1987565	0.02024636	0.2204055	-0.01663136	AMR
TOJ008_TOJ008	TOJ008_TOJ008	0.2197857	-0.1304792	-0.2723687	0.002908654	-0.006960513	0.01374873	-0.2151024	0.01548321	0.2553535	-0.0183649	AMR
TOJ009_TOJ009	TOJ009_TOJ009	0.2170677	-0.1301516	-0.2549372	0.003539635	-0.01185054	0.02113607	-0.2103612	0.009111892	0.2239552	-0.01731437	AMR
TOJ010_TOJ010	TOJ010_TOJ010	0.213311	-0.1291236	-0.2640204	0.005155208	-0.01207778	0.02607616	-0.2383246	0.008644312	0.2633057	-0.03459327	AMR
TOJ011_TOJ011	TOJ011_TOJ011	0.2181884	-0.1260962	-0.263664	0.002253955	-0.01148601	0.020372	-0.2708698	0.007251096	0.308684	-0.02622679	AMR
TOJ012_TOJ012	TOJ012_TOJ012	0.2161014	-0.1280038	-0.2665488	-0.001138321	-0.007224119	0.02147215	-0.2655097	0.00901789	0.3112817	-0.03368944	AMR
TOJ013_TOJ013	TOJ013_TOJ013	0.2197746	-0.1245874	-0.2721069	-0.000998645	-0.01067501	0.01447151	-0.2359787	0.0167129	0.2598404	-0.02647804	AMR
TOJ014_TOJ014	TOJ014_TOJ014	0.2188503	-0.129652	-0.2678386	0.001928697	-0.00762873	0.01541548	-0.1879423	0.00505913	0.1936405	-0.02843014	AMR
TOJ015_TOJ015	TOJ015_TOJ015	0.2281453	-0.1205972	-0.2689709	1.498649e-05	-0.0139177	0.01535152	-0.1564551	0.009107573	0.1519204	-0.01734651	AMR
TOJ016_TOJ016	TOJ016_TOJ016	0.2167109	-0.125929	-0.2603179	0.002288522	-0.007246023	0.01743306	-0.1671149	0.007720383	0.1711235	-0.009858378	AMR
