FID	IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	Super_Pop
NA20756	NA20756	-0.02140532	0.2417962	-0.04076578	-0.04809294	0.04073637	0.1790421	-0.03468235	0.02166674	0.01925605	0.003382723	EUR
NA20757	NA20757	-0.02032525	0.236376	-0.03982156	-0.04676507	0.04144431	0.1804339	-0.03848373	0.0176846	0.01786982	0.003669329	EUR
NA20758	NA20758	-0.01884411	0.247235	-0.04352517	-0.05451713	0.04260142	0.1771743	-0.038437	0.0209314	0.013433	0.005363502	EUR
NA20759	NA20759	-0.01835062	0.2461069	-0.04504713	-0.05647781	0.04089931	0.1838967	-0.03678516	0.01812228	0.01549773	0.008445298	EUR
NA20760	NA20760	-0.01796759	0.2435658	-0.04226416	-0.04613878	0.04206988	0.1836418	-0.03802911	0.02460966	0.01896017	0.009238326	EUR
NA20761	NA20761	-0.01820434	0.244854	-0.0455201	-0.05030045	0.04008611	0.1854721	-0.03867595	0.02108253	0.01862961	0.004092556	EUR
NA20762	NA20762	-0.01862402	0.2475455	-0.04210434	-0.05125033	0.04829345	0.1845589	-0.03790893	0.0238258	0.0178818	0.005635754	EUR
NA20763	NA20763	-0.01331127	0.2456139	-0.04671074	-0.04599989	0.03434999	0.1864833	-0.03796754	0.01487669	0.01192959	0.007915839	EUR
NA20764	NA20764	-0.01942503	0.2459874	-0.03848041	-0.04749537	0.03864371	0.1844193	-0.04621298	0.01822029	0.01201748	0.001069063	EUR
NA20765	NA20765	-0.01985342	0.2486025	-0.04433978	-0.05065962	0.04315073	0.1837102	-0.03740259	0.02295733	0.0158601	0.002830423	EUR
NA20766	NA20766	-0.0213735	0.2437132	-0.04216028	-0.05176931	0.04462015	0.1781712	-0.03872109	0.01573227	0.01852424	0.009648702	EUR
NA20767	NA20767	-0.01488054	0.2435069	-0.03896569	-0.05120967	0.04133088	0.1750734	-0.03556726	0.01963163	0.01594178	0.003937867	EUR
NA20768	NA20768	-0.01461812	0.2442113	-0.03788471	-0.05489999	0.04324855	0.188807	-0.03528663	0.02181245	0.02038205	0.01015227	EUR
NA20769	NA20769	-0.01619947	0.2441634	-0.03890459	-0.05131407	0.04336366	0.1800823	-0.04420058	0.01736592	0.01561475	0.009443493	EUR
NA20770	NA20770	-0.01797264	0.2421194	-0.03799597	-0.05278957	0.04112161	0.1831655	-0.0384281	0.02516676	0.01728886	0.001003904	EUR
NA20771	NA20771	-0.01745976	0.2480997	-0.04157678	-0.05285473	0.04943748	0.1865278	-0.03985283	0.02038122	0.02135799	0.004808994	EUR
NA20772	NA20772	-0.01945251	0.2442344	-0.04262145	-0.05167754	0.03898284	0.1837912	-0.04071136	0.02061252	0.0180042	0.00648064	EUR
NA20773	NA20773	-0.01443739	0.2438206	-0.04518159	-0.05330279	0.03945892	0.1816307	-0.03358082	0.0232881	0.01536375	0.0002118583	EUR
NA20774	NA20774	-0.02411376	0.2423259	-0.04476004	-0.05207509	0.04536333	0.176314	-0.03867558	0.02201177	0.01130063	0.001560932	EUR
NA20775	NA20775	-0.01815428	0.2373273	-0.04327205	-0.05294381	0.03900585	0.1859438	-0.03378793	0.01609745	0.01818172	-0.0008239655	EUR
NA20778	NA20778	-0.01753596	0.2467882	-0.04036697	-0.05317555	0.04334184	0.1860849	-0.03889741	0.02086635	0.0185515	0.0008093476	EUR
NA20783	NA20783	-0.02112352	0.2471138	-0.04336334	-0.04438346	0.0441809	0.1878812	-0.03493804	0.0149717	0.01525865	0.007887691	EUR
NA20785	NA20785	-0.01779579	0.2452203	-0.0460076	-0.04672579	0.03971101	0.1841866	-0.04050035	0.01909861	0.01913545	0.00390066	EUR
NA20786	NA20786	-0.02148012	0.2409332	-0.04519019	-0.05464162	0.04352941	0.1857607	-0.03750965	0.01808274	0.0191427	0.004714342	EUR
NA20787	NA20787	-0.02401798	0.2445016	-0.04569395	-0.05346538	0.0452947	0.1822664	-0.04148104	0.02104232	0.01781787	0.006519678	EUR
NA20790	NA20790	-0.0236321	0.2495355	-0.03932443	-0.05183958	0.04545902	0.1880763	-0.04266949	0.02609552	0.01459436	0.006334986	EUR
NA20792	NA20792	-0.01459528	0.2445121	-0.03911277	-0.05306783	0.04051369	0.1846597	-0.03724516	0.01380269	0.01916632	-0.0003204125	EUR
NA20795	NA20795	-0.01819801	0.2408878	-0.03867526	-0.0525287	0.04220513	0.1830774	-0.03682727	0.01804017	0.01738489	0.003735152	EUR
NA20796	NA20796	-0.02030892	0.24665	-0.03604633	-0.04833161	0.03686591	0.1839529	-0.04028974	0.01788461	0.01780587	0.002632879	EUR
NA20797	NA20797	-0.019446	0.2440632	-0.04644958	-0.04994831	0.04207967	0.1778271	-0.03627786	0.01933148	0.01892959	0.001860878	EUR
NA20798	NA20798	-0.01728436	0.244366	-0.04042171	-0.04944076	0.0406825	0.1802907	-0.04091251	0.02246203	0.01801214	-0.000866947	EUR
NA20799	NA20799	-0.01561155	0.2473485	-0.04420007	-0.0472935	0.04042224	0.1902874	-0.04098826	0.02334019	0.009323334	0.004851186	EUR
NA20800	NA20800	-0.01964557	0.244054	-0.04292238	-0.05452712	0.04337891	0.1849561	-0.03695391	0.02277557	0.02153825	0.005824356	EUR
NA20801	NA20801	-0.01554156	0.247739	-0.03562097	-0.04875984	0.04212751	0.1847182	-0.03926546	0.01787402	0.01482039	0.005802012	EUR
NA20802	NA20802	-0.02198396	0.244138	-0.04248816	-0.0427873	0.0431188	0.1816294	-0.03592751	0.01442945	0.01508313	0.005805037	EUR
NA20803	NA20803	-0.01772257	0.2488648	-0.03914178	-0.05359253	0.04287298	0.1825612	-0.0367572	0.02576693	0.01925638	0.006751417	EUR
NA20804	NA20804	-0.01859534	0.2391336	-0.04171124	-0.05199259	0.04294	0.1844754	-0.04158341	0.01942983	0.01784174	0.005755133	EUR
NA20805	NA20805	-0.02129036	0.2487407	-0.04039957	-0.05076091	0.04641884	0.1880983	-0.04303218	0.01611285	0.01034123	0.005659116	EUR
NA20806	NA20806	-0.0197659	0.2449611	-0.04034359	-0.05499078	0.03765786	0.1877138	-0.04078548	0.01782725	0.01461292	0.003534908	EUR
NA20807	NA20807	-0.01883757	0.2420974	-0.04486681	-0.0503306	0.03716731	0.1868221	-0.03800537	0.01999959	0.01306966	-0.001380074	EUR
NA20808	NA20808	-0.01629503	0.2401112	-0.04585534	-0.05043495	0.04113064	0.1822157	-0.04201813	0.01928086	0.01522216	0.005707621	EUR
NA20809	NA20809	-0.02706881	0.2464918	-0.04457563	-0.04553338	0.04294442	0.1845293	-0.037744	0.02116571	0.01530906	0.006574222	EUR
NA20810	NA20810	-0.01953449	0.2429528	-0.03499133	-0.05159278	0.03700829	0.180296	-0.03720712	0.0193378	0.0176387	0.00388481	EUR
NA20811	NA20811	-0.01997395	0.2439985	-0.03604712	-0.05584173	0.03936617	0.1826925	-0.04392906	0.02035821	0.01450823	0.002220159	EUR
NA20812	NA20812	-0.01416597	0.2426187	-0.041106	-0.05335278	0.0443999	0.1806012	-0.03761606	0.02156346	0.01394878	0.003830523	EUR
NA20813	NA20813	-0.01676897	0.2423952	-0.04248032	-0.05492569	0.04221537	0.1801278	-0.04065919	0.02064191	0.01935678	0.006662018	EUR
NA20814	NA20814	-0.02458008	0.2405939	-0.0413946	-0.04942454	0.04721238	0.1772385	-0.03672473	0.02337641	0.01574004	0.008790507	EUR
NA20815	NA20815	-0.01884706	0.2433945	-0.04002963	-0.0497999	0.03873934	0.1856098	-0.0430432	0.01379297	0.01811535	0.004894477	EUR
NA20818	NA20818	-0.01480154	0.243649	-0.04340271	-0.05054479	0.04265734	0.180613	-0.03632044	0.0191489	0.0139433	0.006787057	EUR
NA20819	NA20819	-0.01361586	0.2407095	-0.04559259	-0.04897354	0.04397916	0.1827137	-0.0319886	0.01842479	0.01836674	0.000419784	EUR
NA20821	NA20821	-0.0168107	0.2407984	-0.03452327	-0.05191312	0.03838572	0.1802638	-0.03915545	0.0188388	0.0154977	-0.001384037	EUR
NA20822	NA20822	-0.02178428	0.2432755	-0.04403524	-0.04853299	0.04257144	0.1843874	-0.04200067	0.02087189	0.01888106	0.003819031	EUR
NA20826	NA20826	-0.01847208	0.2464426	-0.04373942	-0.05275622	0.04337575	0.1845454	-0.03676552	0.01704564	0.01420185	0.003770183	EUR
NA20827	NA20827	-0.01661824	0.2478891	-0.0408173	-0.05090039	0.04354644	0.1825707	-0.03802056	0.0205989	0.01899527	0.005568257	EUR
NA20828	NA20828	-0.01881378	0.2469828	-0.0428581	-0.05403225	0.04470448	0.182543	-0.04126475	0.01968561	0.01736717	0.006843375	EUR
NA20832	NA20832	-0.01714039	0.2414789	-0.03785957	-0.04844303	0.04554058	0.1789943	-0.03674532	0.01806969	0.0178917	0.007641119	EUR
NA20861	NA20861	-0.00914687	0.06114999	-0.164106	-0.1793371	0.04302849	0.02298005	0.1257948	0.01892062	0.01938136	-0.003543349	SAS
NA20863	NA20863	-0.01420988	0.06593654	-0.1620436	-0.1785766	0.04689816	0.02468937	0.1235235	0.01795198	0.0173655	-0.007970792	SAS
NA20868	NA20868	-0.01028896	0.06085717	-0.1633611	-0.1777235	0.04526516	0.02099385	0.1300905	0.02285803	0.02559832	-0.009177246	SAS
NA20875	NA20875	-0.01397614	0.06651878	-0.1660272	-0.1819871	0.04257639	0.02539059	0.1321393	0.02182613	0.02674285	-0.006793882	SAS
NA20877	NA20877	-0.02100298	0.06746947	-0.1612453	-0.1744743	0.04486299	0.02855716	0.1216147	0.0228699	0.02032626	-0.004530515	SAS
NA20884	NA20884	-0.01224467	0.05991863	-0.1698632	-0.1743419	0.0459189	0.01610199	0.1246681	0.01209214	0.01651207	-0.007485153	SAS
NA20896	NA20896	-0.01024285	0.05803837	-0.1647089	-0.1755877	0.04508029	0.02473966	0.1278744	0.01804601	0.02110888	-0.005981375	SAS
NA20902	NA20902	-0.007276445	0.06358586	-0.1656449	-0.1755345	0.04942948	0.02494907	0.1283047	0.0255878	0.0223728	-0.00211076	SAS
NA21090	NA21090	-0.02267987	0.05969143	-0.1662913	-0.1844054	0.04962174	0.02027149	0.1273096	0.01939743	0.02432235	-0.006677401	SAS
NA21102	NA21102	-0.01311136	0.06573988	-0.1625257	-0.1783719	0.04464019	0.02741467	0.1291525	0.0260874	0.0154139	-0.01019551	SAS
NA21104	NA21104	-0.01740508	0.06176173	-0.1619803	-0.1775389	0.04571759	0.02531237	0.1237807	0.0192861	0.02364529	-0.01113607	SAS
NA21106	NA21106	-0.0112581	0.06659584	-0.159775	-0.1783745	0.04757174	0.02374376	0.1302388	0.02402836	0.02243692	-0.01036567	SAS
NA21109	NA21109	-0.01950431	0.06745164	-0.1573577	-0.1755764	0.04622116	0.02466963	0.1228125	0.02058308	0.02355	-0.006549054	SAS
NA21118	NA21118	-0.007647639	0.06537404	-0.1654484	-0.1761917	0.04164621	0.0278232	0.1209301	0.02173215	0.02211789	-0.009419502	SAS
NA21119	NA21119	-0.01725749	0.06686183	-0.1683651	-0.1750028	0.05009346	0.02700167	0.1240569	0.02153729	0.02547069	-0.00623441	SAS
NA21123	NA21123	-0.01495179	0.06567322	-0.1622034	-0.1756522	0.04442556	0.03112521	0.1195818	0.02259842	0.02964622	-0.01448269	SAS
NA21128	NA21128	-0.01483826	0.0602062	-0.1617237	-0.1811231	0.04339721	0.02742501	0.1275377	0.02495815	0.02276593	-0.005603625	SAS
NA21141	NA21141	-0.01216601	0.06324153	-0.1610717	-0.1791409	0.04454767	0.02592884	0.12587	0.0249576	0.01922368	-0.0060692	SAS
NAJ001_NAJ001	NAJ001_NAJ001	0.2243987	-0.184746	0.1408682	-0.051392	-0.2202408	-0.0999022	-0.08635852	0.02911414	0.01729208	0.003650563	AMR
NAJ004_NAJ004	NAJ004_NAJ004	0.2184056	-0.1825726	0.1354865	-0.04648634	-0.2150969	-0.09746658	-0.08514843	0.03110557	0.01586657	0.003540487	AMR
NAJ005_NAJ005	NAJ005_NAJ005	0.2261296	-0.1848711	0.1377956	-0.04680116	-0.2176813	-0.09437812	-0.08043727	0.03682587	0.01266946	0.0009705412	AMR
NAJ006_NAJ006	NAJ006_NAJ006	0.2295742	-0.1951414	0.1399934	-0.04192771	-0.2240326	-0.1085563	-0.08283152	0.02805243	0.01518406	0.004069515	AMR
NAJ007_NAJ007	NAJ007_NAJ007	0.234073	-0.2011252	0.1501791	-0.05040842	-0.2294627	-0.116613	-0.09113155	0.02627182	0.01236159	0.004027374	AMR
NAJ009_NAJ009	NAJ009_NAJ009	0.2234317	-0.1808556	0.1460898	-0.05483814	-0.2141932	-0.102305	-0.0928127	0.02703367	0.01245445	0.0008793087	AMR
NAJ010_NAJ010	NAJ010_NAJ010	0.209398	-0.1699499	0.131507	-0.04395981	-0.2045431	-0.09183305	-0.08726774	0.03242771	0.01731873	0.006418841	AMR
NAJ011_NAJ011	NAJ011_NAJ011	0.2167635	-0.1762124	0.1411469	-0.05167761	-0.2135058	-0.09221535	-0.08161484	0.02614819	0.01524611	0.005627402	AMR
NAJ013_NAJ013	NAJ013_NAJ013	0.226572	-0.1794078	0.1361876	-0.04956671	-0.2230778	-0.1035394	-0.08856382	0.0298688	0.01617434	0.004338613	AMR
NAJ015_NAJ015	NAJ015_NAJ015	0.2303223	-0.1844772	0.1389521	-0.04630695	-0.2207487	-0.1016465	-0.08715835	0.03342557	0.01451017	0.005030548	AMR
NAJ016_NAJ016	NAJ016_NAJ016	0.2200775	-0.190366	0.1417546	-0.05081147	-0.2193558	-0.1103547	-0.08640901	0.03248599	0.01546147	-0.0006672966	AMR
NAJ018_NAJ018	NAJ018_NAJ018	0.2209327	-0.1790119	0.1380569	-0.05198213	-0.2180835	-0.104815	-0.08324544	0.03614999	0.01157318	0.004424819	AMR
NAJ019_NAJ019	NAJ019_NAJ019	0.2210668	-0.1848727	0.144858	-0.05169217	-0.2186675	-0.1026251	-0.09020293	0.03073133	0.01228446	0.008811569	AMR
NXP003_NXP003	NXP003_NXP003	0.2306151	-0.1876947	0.1537293	-0.05654198	-0.2240993	-0.1070027	-0.08841099	0.02630621	0.01670488	0.0005650583	AMR
NXP004_NXP004	NXP004_NXP004	0.2128549	-0.1620868	0.1387599	-0.05171046	-0.2099433	-0.08829471	-0.08611238	0.02369837	0.0176505	0.004309423	AMR
NXP007_NXP007	NXP007_NXP007	0.2403224	-0.1952273	0.1451924	-0.04850287	-0.2329521	-0.1078409	-0.08824911	0.0294059	0.02057921	-0.0007954012	AMR
NXP015_NXP015	NXP015_NXP015	0.2251527	-0.1786304	0.1451064	-0.04787501	-0.2235346	-0.09854877	-0.0869052	0.03153026	0.0179313	0.002969603	AMR
NXP016_NXP016	NXP016_NXP016	0.2334393	-0.1877523	0.1493675	-0.05510786	-0.2247004	-0.1027726	-0.08446496	0.02960438	0.01535311	0.006498705	AMR
NXP017_NXP017	NXP017_NXP017	0.2383139	-0.1894243	0.1523091	-0.05162461	-0.2345549	-0.1070172	-0.08738097	0.02907646	0.01994086	0.002840443	AMR
NXP019_NXP019	NXP019_NXP019	0.2386808	-0.1957462	0.1532933	-0.04956417	-0.2307192	-0.1101141	-0.08707128	0.01751173	0.01439249	0.0001105378	AMR
PUR001_PUR001	PUR001_PUR001	0.2271264	-0.1794778	0.1385958	-0.05327178	-0.2198738	-0.09887823	-0.08259958	0.03875165	0.01246836	0.003549081	AMR
PUR003_PUR003	PUR003_PUR003	0.217078	-0.176651	0.1458132	-0.05314851	-0.2156401	-0.09719707	-0.08735646	0.03580765	0.01259309	0.005704449	AMR
PUR004_PUR004	PUR004_PUR004	0.2186711	-0.1696573	0.1414425	-0.05086464	-0.2163506	-0.08932044	-0.08779287	0.02992947	0.009184922	0.004428945	AMR
PUR005_PUR005	PUR005_PUR005	0.2217476	-0.1696317	0.1410903	-0.0525721	-0.2112606	-0.09148571	-0.07806832	0.02798931	0.01084988	0.001641425	AMR
PUR007_PUR007	PUR007_PUR007	0.2107468	-0.1668991	0.1344602	-0.05009535	-0.2054977	-0.09066927	-0.08753126	0.02997518	0.01605062	0.0007470177	AMR
PUR008_PUR008	PUR008_PUR008	0.2140534	-0.1792462	0.1411782	-0.05053654	-0.2072749	-0.1017379	-0.0880616	0.03256171	0.01188292	0.004996402	AMR
PUR009_PUR009	PUR009_PUR009	0.2394803	-0.1896288	0.1475493	-0.05204262	-0.2272759	-0.1060623	-0.08239739	0.03564236	0.009508743	0.002898456	AMR
PUR010_PUR010	PUR010_PUR010	0.2224906	-0.1668942	0.139156	-0.05559795	-0.2144862	-0.09170784	-0.08438211	0.03262461	0.01360149	-0.0003719954	AMR
PUR011_PUR011	PUR011_PUR011	0.2197422	-0.1673778	0.1383681	-0.05738339	-0.213748	-0.09599815	-0.08576317	0.0314948	0.01229081	0.005436507	AMR
PUR016_PUR016	PUR016_PUR016	0.2174764	-0.1682176	0.1423208	-0.05389704	-0.2144708	-0.09175154	-0.0861685	0.02656802	0.01228915	0.006600203	AMR
PUR017_PUR017	PUR017_PUR017	0.2244703	-0.1748892	0.1400593	-0.04985594	-0.2166081	-0.09125365	-0.08350549	0.03252051	0.01027506	0.003283271	AMR
PUR018_PUR018	PUR018_PUR018	0.2125492	-0.1784088	0.142128	-0.05267897	-0.206081	-0.09860778	-0.08881752	0.02647169	0.01677888	0.004795762	AMR
PUR019_PUR019	PUR019_PUR019	0.2224188	-0.1613426	0.1347986	-0.05394222	-0.2087124	-0.09088514	-0.08509669	0.03353886	0.01464272	0.0002836258	AMR
PUR020_PUR020	PUR020_PUR020	0.2205293	-0.1745334	0.1434631	-0.05282482	-0.2107327	-0.1010042	-0.08402848	0.03451277	0.01732037	0.005181846	AMR
PUR021_PUR021	PUR021_PUR021	0.2192716	-0.1678398	0.1410658	-0.05276944	-0.2084133	-0.08944909	-0.08913294	0.02768919	0.01043192	0.0008329144	AMR
PUR022_PUR022	PUR022_PUR022	0.2160666	-0.1692004	0.1359993	-0.05556273	-0.2115502	-0.0891604	-0.08828324	0.03476815	0.008692298	-0.0002673596	AMR
PUR023_PUR023	PUR023_PUR023	0.2219633	-0.1755638	0.145174	-0.05785073	-0.2076415	-0.09173105	-0.08606071	0.03046029	0.01371601	0.00184698	AMR
TAR002_TAR002	TAR002_TAR002	0.239062	-0.2076444	0.1373424	-0.05256646	-0.2319548	-0.1174183	-0.08953561	0.03832336	0.01588675	0.004794609	AMR
TAR003_TAR003	TAR003_TAR003	0.2298308	-0.1877684	0.1343478	-0.05131734	-0.2172296	-0.1015399	-0.08836107	0.04198005	0.01689557	0.003270975	AMR
TAR004_TAR004	TAR004_TAR004	0.2412496	-0.2063409	0.1395163	-0.05504449	-0.2379588	-0.1124587	-0.08925433	0.03883095	0.0141924	0.004640845	AMR
TAR005_TAR005	TAR005_TAR005	0.2410006	-0.2099982	0.1384891	-0.05378303	-0.2329225	-0.1193219	-0.08490656	0.03772243	0.01370165	0.006738412	AMR
TAR006_TAR006	TAR006_TAR006	0.2169994	-0.161817	0.1278293	-0.0486724	-0.2049733	-0.08465833	-0.08784127	0.03602776	0.01131141	0.001670398	AMR
TAR007_TAR007	TAR007_TAR007	0.2315075	-0.202287	0.1394633	-0.050641	-0.2286411	-0.1149364	-0.09130068	0.03879091	0.01608017	0.006143885	AMR
TAR009_TAR009	TAR009_TAR009	0.2350845	-0.1886759	0.1341557	-0.05021324	-0.2288689	-0.1072637	-0.08688635	0.03540373	0.01907964	0.009746627	AMR
TAR011_TAR011	TAR011_TAR011	0.2336585	-0.1986658	0.137371	-0.05342144	-0.2219975	-0.1100495	-0.08738073	0.03442092	0.0140511	0.00529384	AMR
TAR012_TAR012	TAR012_TAR012	0.2269074	-0.1851522	0.1293711	-0.04893521	-0.2156051	-0.09186772	-0.09237347	0.03698275	0.01493537	0.003499632	AMR
TAR013_TAR013	TAR013_TAR013	0.2425999	-0.2098439	0.1423591	-0.05190146	-0.234529	-0.1148138	-0.08777759	0.03853546	0.0117935	0.006463552	AMR
TAR014_TAR014	TAR014_TAR014	0.2368513	-0.1995001	0.1383894	-0.05401433	-0.22774	-0.1148549	-0.0897036	0.03425173	0.01501187	0.007884628	AMR
TAR015_TAR015	TAR015_TAR015	0.2173832	-0.1754491	0.1281252	-0.05078891	-0.2118811	-0.09118027	-0.08490078	0.03449304	0.01643562	0.005200562	AMR
TAR016_TAR016	TAR016_TAR016	0.232794	-0.1984366	0.1325522	-0.04873048	-0.2270051	-0.1086669	-0.08780827	0.03781883	0.01415575	0.006009756	AMR
TAR018_TAR018	TAR018_TAR018	0.2313905	-0.1946324	0.1402404	-0.05182028	-0.2296305	-0.1107857	-0.08730115	0.03889816	0.018149	0.007235775	AMR
TAR021_TAR021	TAR021_TAR021	0.2399656	-0.2086435	0.1371582	-0.04838506	-0.2283267	-0.1159194	-0.08731269	0.04148564	0.016263	0.00539702	AMR
TAR022_TAR022	TAR022_TAR022	0.237229	-0.2004966	0.1385888	-0.04438233	-0.2304837	-0.1135476	-0.09139017	0.03719532	0.01230375	0.009189734	AMR
TAR023_TAR023	TAR023_TAR023	0.2191536	-0.1838821	0.1247332	-0.0442401	-0.2158929	-0.09987551	-0.0843478	0.03362371	0.01472171	0.002484084	AMR
TAR024_TAR024	TAR024_TAR024	0.2405298	-0.2054572	0.1396085	-0.04722546	-0.2344555	-0.1116601	-0.09352987	0.03453458	0.01315337	0.006529207	AMR
TEP10000_TEP101700	TEP10000_TEP101700	0.2300882	-0.1853866	0.1492172	-0.05123314	-0.2288637	-0.1032109	-0.09233977	0.03331544	0.01556385	0.008220581	AMR
TEP10000_TEP102700	TEP10000_TEP102700	0.2395416	-0.2010899	0.1466992	-0.04898195	-0.2315937	-0.1176331	-0.09432433	0.03314396	0.01177334	0.005695339	AMR
TEP10003_TEP101703	TEP10003_TEP101703	0.2369609	-0.1947648	0.1463427	-0.04857405	-0.2351873	-0.109229	-0.09614561	0.03779979	0.0187415	0.002736718	AMR
TEP10003_TEP102703	TEP10003_TEP102703	0.2157584	-0.1645035	0.1309449	-0.04590689	-0.2078368	-0.08540043	-0.08639756	0.03849958	0.01428159	0.003271609	AMR
TEP10005_TEP102705	TEP10005_TEP102705	0.2334273	-0.1986553	0.1461769	-0.04983882	-0.228353	-0.1105669	-0.08603342	0.03581126	0.01444801	0.007458811	AMR
TEP10009_TEP101709	TEP10009_TEP101709	0.2108123	-0.1803427	0.1368056	-0.04755057	-0.2118206	-0.1024264	-0.08665206	0.03887406	0.01617117	0.006256601	AMR
TEP10009_TEP102709	TEP10009_TEP102709	0.2355155	-0.1923766	0.1384945	-0.05409785	-0.2315315	-0.1115241	-0.0866983	0.0283849	0.0106493	0.008166851	AMR
TEP10018_TEP102718	TEP10018_TEP102718	0.2135054	-0.1687786	0.1370849	-0.04620876	-0.2117927	-0.09365798	-0.08746572	0.04100982	0.01484562	0.003108257	AMR
TEP10023_TEP102723	TEP10023_TEP102723	0.2326387	-0.1913241	0.1454397	-0.04847299	-0.2238714	-0.1078492	-0.09021738	0.03518754	0.01589532	0.006299741	AMR
TEP10026_TEP102726	TEP10026_TEP102726	0.240522	-0.209747	0.1488902	-0.05166947	-0.2363699	-0.1161783	-0.09390997	0.03652401	0.01915553	0.005109047	AMR
TEP10027_TEP101727	TEP10027_TEP101727	0.2355771	-0.1965835	0.143834	-0.04879378	-0.2290969	-0.116621	-0.09069157	0.03640911	0.01354119	0.008649811	AMR
TEP10027_TEP102727	TEP10027_TEP102727	0.2215953	-0.1727481	0.1323851	-0.04763085	-0.2153976	-0.08807992	-0.08600104	0.03648508	0.01137279	0.004386381	AMR
TEP10028_TEP101728	TEP10028_TEP101728	0.2401286	-0.1997802	0.1475043	-0.05033154	-0.2298001	-0.1117692	-0.09375172	0.03400578	0.01413943	0.00283241	AMR
TEP10028_TEP102728	TEP10028_TEP102728	0.2376181	-0.1947322	0.1420609	-0.04979561	-0.2243305	-0.1080072	-0.08538198	0.03654427	0.01216505	0.005377598	AMR
TEP10030_TEP101730	TEP10030_TEP101730	0.2271423	-0.1793259	0.148176	-0.05535459	-0.2287184	-0.1063681	-0.08849597	0.03633249	0.01217784	0.007995876	AMR
TEP10030_TEP102730	TEP10030_TEP102730	0.2243002	-0.1800887	0.1403384	-0.04793794	-0.2177878	-0.1046141	-0.09115912	0.03306413	0.01514471	0.004679175	AMR
TEP10038_TEP102738	TEP10038_TEP102738	0.2381942	-0.1970594	0.1448374	-0.0514555	-0.2307363	-0.1103341	-0.09184525	0.03127034	0.0164944	0.003257176	AMR
TEP10039_TEP101739	TEP10039_TEP101739	0.2168088	-0.1685239	0.136131	-0.05150841	-0.2123371	-0.09282579	-0.08712305	0.03615758	0.01239472	0.005125003	AMR
TEP10039_TEP102739	TEP10039_TEP102739	0.2271681	-0.1881694	0.1417936	-0.05326556	-0.2201889	-0.1023235	-0.09190981	0.03465859	0.01283974	0.008164445	AMR
TEP10040_TEP101740	TEP10040_TEP101740	0.2425369	-0.2063824	0.1459277	-0.04542958	-0.2392561	-0.1162452	-0.09286902	0.03796681	0.01700429	0.001109655	AMR
TEP10040_TEP102740	TEP10040_TEP102740	0.2409555	-0.2032322	0.1436031	-0.05069941	-0.2327772	-0.117694	-0.08537855	0.03229694	0.02088901	0.003438265	AMR
TEP10098_TEP101798	TEP10098_TEP101798	0.2362361	-0.2015589	0.1528164	-0.05024728	-0.2336528	-0.1120268	-0.09160077	0.03550047	0.0110388	0.003007944	AMR
TEP10099_TEP101799	TEP10099_TEP101799	0.2289934	-0.1806912	0.142387	-0.05149382	-0.2261375	-0.1035966	-0.09249212	0.04038734	0.01550618	0.004738108	AMR
TOJ001_TOJ001	TOJ001_TOJ001	0.2300048	-0.1878613	0.1489122	-0.05316057	-0.2332959	-0.1191126	-0.0878647	-0.007964353	0.02744931	-0.005506062	AMR
TOJ002_TOJ002	TOJ002_TOJ002	0.2301236	-0.1873102	0.1517048	-0.04722726	-0.2379419	-0.1205826	-0.09233241	-0.009004544	0.027184	-0.007141148	AMR
TOJ003_TOJ003	TOJ003_TOJ003	0.2270629	-0.1844464	0.1504259	-0.05288871	-0.2327342	-0.1145301	-0.09547979	-0.003592204	0.03114484	-0.002596701	AMR
